application_id,continent,applicant_country,visa_type,processing_center,application_date,decision_date,processing_days,applicant_age,education_level,has_job_experience,full_time_flag,case_status
APP02195,Africa,Ghana,Student,Sydney,2021-02-12,2021-05-08,85,32,High School,Y,N,Approved
APP02196,Africa,Kenya,Business,Bangalore,2022-05-22,2022-06-10,19,34,Master's,Y,N,Denied
APP02197,Oceania,New Zealand,Family,Bangalore,2023-08-13,2023-11-06,85,36,Bachelor's,Y,N,Approved
APP02198,South America,Brazil,Student,Tokyo,2022-11-11,2023-01-15,65,26,Master's,N,N,Approved
APP02199,Europe,France,Research,Hyderabad,2023-06-19,2023-09-09,82,23,High School,N,Y,Approved
APP02200,South America,Argentina,Student,Chennai,2024-07-07,2024-11-14,130,33,Master's,Y,N,Approved
APP02201,Asia,India,Student,Dubai,2023-09-08,2023-12-11,94,26,High School,N,Y,Approved
APP02202,Oceania,New Zealand,Research,Bangalore,2023-11-01,2024-02-10,101,26,Master's,Y,Y,Approved
APP02203,Europe,Germany,Tourist,Chennai,2020-07-04,2020-07-07,3,33,Bachelor's,Y,N,Approved
APP02204,Europe,Italy,Work,Sydney,2020-03-27,2020-07-05,100,34,Bachelor's,Y,Y,Approved
APP02205,Africa,Ghana,Work,Chennai,2021-04-03,2021-06-21,79,30,PhD,N,Y,Denied
APP02206,Asia,UAE,Work,Dubai,2021-02-24,2021-06-01,97,34,Master's,Y,N,Approved
APP02207,North America,Canada,Business,Tokyo,2020-03-23,2020-04-02,10,18,High School,N,Y,Approved
APP02208,South America,Brazil,Student,Bangalore,2019-12-18,2020-03-01,74,36,Bachelor's,N,N,Approved
APP02209,Africa,Nigeria,Tourist,Mumbai,2022-11-02,2022-12-04,32,29,Bachelor's,Y,Y,Approved
APP02210,Asia,Bangladesh,Work,Toronto,2024-06-10,2024-09-18,100,35,PhD,N,Y,Approved
APP02211,South America,Brazil,Student,Delhi,2021-12-25,2022-03-17,82,28,Bachelor's,Y,N,Withdrawn
APP02212,Asia,UAE,Family,Dubai,2019-06-21,2019-09-15,86,18,Master's,N,Y,Approved
APP02213,Asia,China,Family,Dubai,2019-01-30,2019-04-26,86,24,High School,Y,Y,Approved
APP02214,Africa,Ghana,Family,Dubai,2021-12-24,2022-03-06,72,22,Master's,N,Y,Approved
APP02215,Africa,Egypt,Tourist,Berlin,2023-10-26,2023-11-05,10,40,Master's,Y,Y,Approved
APP02216,North America,Canada,Research,London,2022-07-15,2022-11-01,109,31,High School,Y,Y,Approved
APP02217,Europe,France,Research,New York,2023-03-31,2023-07-05,96,35,Master's,Y,N,Approved
APP02218,Oceania,Australia,Tourist,London,2020-02-15,2020-03-08,22,27,Bachelor's,Y,Y,Approved
APP02219,Asia,Pakistan,Research,New York,2020-07-22,2020-10-29,99,33,Master's,N,N,Approved
APP02220,Asia,Bangladesh,Student,Sydney,2022-02-18,2022-04-07,48,29,Bachelor's,Y,N,Approved
APP02221,South America,Brazil,Tourist,Toronto,2024-04-30,2024-05-31,31,30,High School,Y,N,Approved
APP02222,Oceania,New Zealand,Research,Hyderabad,2019-01-13,2019-04-06,83,34,Master's,Y,Y,Approved
APP02223,South America,Argentina,Student,Tokyo,2023-01-15,2023-03-24,68,24,Bachelor's,Y,Y,Approved
APP02224,Asia,UAE,Tourist,Tokyo,2023-12-25,2024-02-13,50,35,Bachelor's,Y,N,Denied
APP02225,Europe,Spain,Business,New York,2019-11-30,2019-12-08,8,19,Bachelor's,Y,N,Approved
APP02226,North America,Canada,Business,Tokyo,2020-02-16,2020-03-04,17,30,Bachelor's,N,Y,Approved
APP02227,South America,Argentina,Tourist,Berlin,2021-03-10,2021-03-31,21,39,Diploma,N,Y,Denied
APP02228,South America,Brazil,Family,Berlin,2024-08-28,2024-10-31,64,21,PhD,Y,Y,Approved
APP02229,Asia,China,Business,Dubai,2019-12-23,2020-01-04,12,29,Bachelor's,Y,N,Approved
APP02230,North America,Mexico,Family,Toronto,2020-11-19,2021-01-28,70,31,Master's,N,N,Approved
APP02231,Africa,Nigeria,Business,Tokyo,2021-09-13,2021-10-13,30,29,Master's,N,Y,Withdrawn
APP02232,Europe,Germany,Work,Dubai,2020-01-02,2020-04-05,94,25,High School,Y,N,Denied
APP02233,Asia,Pakistan,Research,Delhi,2020-10-18,2021-02-02,107,38,Bachelor's,N,Y,Denied
APP02234,North America,Canada,Tourist,Hyderabad,2021-11-21,2022-01-06,46,37,Bachelor's,N,Y,Approved
APP02235,South America,Argentina,Research,Mumbai,2020-07-10,2020-10-17,99,40,Master's,Y,Y,Denied
APP02236,Oceania,New Zealand,Student,Dubai,2022-09-25,2023-01-08,105,18,Bachelor's,Y,N,Approved
APP02237,Europe,Spain,Family,Mumbai,2022-11-06,2023-01-28,83,32,Diploma,Y,N,Approved
APP02238,Africa,Egypt,Research,Tokyo,2023-11-25,2024-02-25,92,19,Bachelor's,Y,Y,Approved
APP02239,Europe,Germany,Tourist,Mumbai,2022-04-06,2022-05-10,34,39,Master's,Y,N,Approved
APP02240,Asia,India,Student,London,2021-02-09,2021-05-02,82,39,Diploma,Y,Y,Approved
APP02241,South America,Brazil,Family,London,2020-06-05,2020-09-08,95,29,Bachelor's,Y,Y,Withdrawn
APP02242,North America,Canada,Family,Paris,2019-01-07,2019-04-07,90,33,Bachelor's,Y,Y,Approved
APP02243,North America,USA,Family,Sydney,2021-02-16,2021-05-14,87,21,Bachelor's,Y,Y,Denied
APP02244,Africa,Egypt,Tourist,Dubai,2023-02-04,2023-02-26,22,28,Diploma,Y,Y,Approved
APP02245,South America,Brazil,Family,Tokyo,2021-06-28,2021-09-27,91,28,Bachelor's,Y,N,Approved
APP02246,Asia,Pakistan,Student,Sydney,2024-03-01,2024-05-08,68,33,Bachelor's,N,N,Approved
APP02247,North America,USA,Tourist,Hyderabad,2024-08-09,2024-08-28,19,33,Master's,Y,Y,Approved
APP02248,South America,Argentina,Work,Berlin,2022-03-06,2022-06-10,96,23,Diploma,Y,N,Approved
APP02249,Europe,Netherlands,Research,Dubai,2019-05-21,2019-09-25,127,39,Master's,Y,Y,Approved
APP02250,Oceania,New Zealand,Tourist,Sydney,2020-05-20,2020-06-01,12,29,Bachelor's,Y,Y,Approved
APP02251,North America,Mexico,Family,Toronto,2021-06-02,2021-08-14,73,22,Bachelor's,Y,Y,Approved
APP02252,Africa,South Africa,Research,New York,2019-08-29,2019-12-14,107,48,Master's,N,N,Approved
APP02253,North America,USA,Research,Hyderabad,2021-07-10,2021-10-28,110,23,Bachelor's,Y,Y,Denied
APP02254,South America,Chile,Student,Dubai,2021-01-03,2021-03-14,70,36,Master's,Y,N,Approved
APP02255,Africa,Egypt,Tourist,Tokyo,2020-10-14,2020-11-01,18,23,Bachelor's,Y,Y,Withdrawn
APP02256,Asia,Bangladesh,Business,London,2023-09-27,2023-10-03,6,25,Bachelor's,Y,Y,Approved
APP02257,South America,Argentina,Tourist,Dubai,2023-05-23,2023-07-11,49,32,Master's,Y,Y,Denied
APP02258,Africa,Nigeria,Family,Paris,2022-03-05,2022-05-23,79,28,Master's,Y,Y,Withdrawn
APP02259,North America,Mexico,Work,Paris,2023-06-01,2023-09-17,108,18,Master's,N,Y,Approved
APP02260,Asia,China,Tourist,Dubai,2019-08-10,2019-09-17,38,29,Master's,N,N,Approved
APP02261,South America,Argentina,Business,Tokyo,2020-11-01,2020-12-03,32,27,Master's,Y,Y,Denied
APP02262,Oceania,Australia,Business,Paris,2024-05-30,2024-06-02,3,25,Bachelor's,Y,Y,Denied
APP02263,North America,USA,Work,Hyderabad,2021-03-12,2021-06-14,94,25,Bachelor's,N,N,Denied
APP02264,South America,Chile,Student,London,2020-02-22,2020-05-08,76,24,Diploma,N,N,Withdrawn
APP02265,South America,Brazil,Business,New York,2020-11-20,2020-12-03,13,18,Bachelor's,Y,Y,Approved
APP02266,Asia,India,Tourist,Toronto,2021-01-05,2021-01-12,7,24,High School,Y,Y,Approved
APP02267,Asia,India,Family,Tokyo,2022-10-18,2022-12-28,71,23,Bachelor's,Y,Y,Approved
APP02268,Oceania,New Zealand,Work,Tokyo,2023-07-13,2023-10-25,104,33,Bachelor's,Y,N,Approved
APP02269,Europe,UK,Student,Hyderabad,2023-06-13,2023-09-09,88,42,Bachelor's,N,Y,Approved
APP02270,Africa,South Africa,Research,Berlin,2020-12-07,2021-03-09,92,21,Diploma,Y,N,Approved
APP02271,South America,Chile,Business,Dubai,2020-01-03,2020-01-06,3,40,Master's,N,N,Approved
APP02272,Africa,Egypt,Tourist,Tokyo,2023-12-29,2024-02-07,40,29,Bachelor's,Y,Y,Denied
APP02273,North America,USA,Student,Mumbai,2019-12-05,2020-03-01,87,18,High School,Y,N,Approved
APP02274,Asia,Pakistan,Research,Tokyo,2024-09-18,2024-12-16,89,42,High School,Y,Y,Approved
APP02275,Europe,UK,Family,Berlin,2024-05-18,2024-08-28,102,25,Master's,Y,Y,Denied
APP02276,North America,Mexico,Research,Mumbai,2021-01-11,2021-04-14,93,33,Bachelor's,Y,Y,Denied
APP02277,Africa,Egypt,Research,Paris,2023-11-12,2024-02-10,90,29,Master's,N,N,Approved
APP02278,North America,Mexico,Work,Mumbai,2022-08-25,2022-11-08,75,30,High School,Y,Y,Approved
APP02279,Asia,UAE,Family,Chennai,2023-07-19,2023-10-17,90,34,Bachelor's,Y,Y,Approved
APP02280,South America,Brazil,Business,Sydney,2024-12-11,2024-12-29,18,18,Master's,Y,Y,Approved
APP02281,Africa,Nigeria,Family,Berlin,2020-05-23,2020-08-03,72,38,Master's,Y,N,Denied
APP02282,Europe,Netherlands,Student,Chennai,2021-01-07,2021-03-23,75,35,Bachelor's,Y,N,Approved
APP02283,Asia,Bangladesh,Business,Dubai,2022-07-11,2022-07-23,12,22,High School,Y,Y,Approved
APP02284,Asia,India,Work,Berlin,2021-04-24,2021-08-03,101,33,Bachelor's,N,Y,Approved
APP02285,South America,Brazil,Student,Sydney,2021-11-17,2022-01-26,70,24,High School,N,Y,Approved
APP02286,Asia,India,Student,Sydney,2022-05-07,2022-07-03,57,26,Bachelor's,Y,N,Approved
APP02287,North America,Mexico,Work,New York,2019-01-01,2019-04-30,119,34,Master's,N,N,Approved
APP02288,Europe,France,Student,Sydney,2022-04-16,2022-07-18,93,30,Master's,Y,Y,Approved
APP02289,South America,Chile,Business,Chennai,2024-07-01,2024-07-04,3,24,Bachelor's,Y,N,Approved
APP02290,South America,Argentina,Family,London,2024-09-22,2024-12-04,73,26,High School,Y,Y,Approved
APP02291,Europe,Netherlands,Student,Tokyo,2019-07-03,2019-10-13,102,36,Diploma,Y,N,Approved
APP02292,Europe,UK,Work,Chennai,2022-05-12,2022-08-11,91,40,Master's,N,N,Denied
APP02293,Europe,Germany,Family,Sydney,2021-06-03,2021-08-23,81,34,Diploma,Y,N,Approved
APP02294,Oceania,New Zealand,Tourist,Chennai,2023-09-25,2023-10-01,6,35,Bachelor's,N,Y,Approved
APP02295,Asia,Bangladesh,Tourist,Bangalore,2023-04-13,2023-05-03,20,25,Diploma,Y,Y,Approved
APP02296,South America,Brazil,Business,Toronto,2019-12-08,2019-12-22,14,32,Master's,N,Y,Approved
APP02297,North America,Mexico,Business,Paris,2020-08-09,2020-08-31,22,23,Diploma,N,Y,Approved
APP02298,Oceania,Australia,Student,Tokyo,2022-01-08,2022-04-10,92,20,Bachelor's,Y,N,Denied
APP02299,South America,Chile,Research,Hyderabad,2023-03-05,2023-06-27,114,33,Bachelor's,Y,N,Approved
APP02300,Oceania,Australia,Business,Chennai,2022-07-19,2022-08-03,15,30,Diploma,Y,N,Approved
APP02301,Africa,Egypt,Student,Berlin,2021-10-10,2021-12-21,72,22,Bachelor's,Y,N,Approved
APP02302,Asia,Japan,Student,Sydney,2020-03-26,2020-06-29,95,28,High School,Y,Y,Approved
APP02303,South America,Chile,Business,Mumbai,2022-09-11,2022-09-23,12,27,High School,Y,Y,Approved
APP02304,South America,Brazil,Tourist,London,2022-01-24,2022-02-16,23,30,Master's,Y,Y,Approved
APP02305,Europe,Germany,Tourist,Delhi,2020-02-06,2020-02-23,17,24,Bachelor's,Y,Y,Approved
APP02306,Africa,Kenya,Business,Mumbai,2020-05-20,2020-05-30,10,28,Master's,Y,Y,Approved
APP02307,Europe,Spain,Research,Bangalore,2024-06-28,2024-10-13,107,21,Bachelor's,Y,Y,Approved
APP02308,Asia,Bangladesh,Tourist,Paris,2022-03-01,2022-04-03,33,18,Bachelor's,Y,Y,Approved
APP02309,Oceania,New Zealand,Family,Mumbai,2019-07-16,2019-10-07,83,20,Master's,N,Y,Approved
APP02310,Europe,France,Business,Chennai,2022-11-14,2022-11-17,3,31,Master's,N,N,Approved
APP02311,South America,Chile,Family,Sydney,2023-07-08,2023-10-02,86,26,Bachelor's,N,Y,Approved
APP02312,Africa,Ghana,Work,Bangalore,2019-02-08,2019-05-13,94,30,Bachelor's,Y,Y,Approved
APP02313,South America,Chile,Research,Chennai,2020-06-01,2020-09-03,94,45,Master's,Y,Y,Withdrawn
APP02314,Europe,Italy,Family,Paris,2021-12-31,2022-03-16,75,31,High School,Y,Y,Denied
APP02315,Asia,UAE,Research,London,2021-10-17,2022-01-17,92,41,Bachelor's,N,N,Approved
APP02316,South America,Chile,Business,Paris,2024-02-19,2024-03-14,24,33,PhD,Y,Y,Approved
APP02317,Europe,Italy,Tourist,Dubai,2024-04-03,2024-05-06,33,19,Diploma,Y,Y,Approved
APP02318,Oceania,New Zealand,Tourist,New York,2024-11-02,2024-11-24,22,18,Diploma,Y,Y,Approved
APP02319,South America,Brazil,Tourist,Tokyo,2019-12-23,2020-02-04,43,32,Diploma,Y,N,Approved
APP02320,North America,Canada,Tourist,Mumbai,2019-11-22,2019-12-24,32,30,Bachelor's,Y,Y,Approved
APP02321,Asia,UAE,Work,Mumbai,2020-11-07,2021-02-05,90,40,High School,Y,Y,Approved
APP02322,Oceania,Australia,Student,Paris,2022-03-16,2022-06-07,83,19,PhD,Y,Y,Approved
APP02323,Oceania,New Zealand,Student,New York,2024-09-14,2024-12-05,82,20,Master's,N,Y,Approved
APP02324,South America,Brazil,Business,Toronto,2024-10-10,2024-10-29,19,45,Bachelor's,Y,Y,Approved
APP02325,South America,Chile,Family,Paris,2020-05-25,2020-08-20,87,35,High School,Y,N,Approved
APP02326,Africa,Nigeria,Family,Hyderabad,2019-01-30,2019-05-20,110,41,Master's,Y,Y,Approved
APP02327,South America,Argentina,Research,Sydney,2022-11-14,2023-02-17,95,23,Master's,N,Y,Approved
APP02328,Europe,Netherlands,Research,Sydney,2019-06-23,2019-09-30,99,35,High School,Y,Y,Approved
APP02329,Oceania,New Zealand,Work,Tokyo,2024-11-14,2025-02-08,86,29,PhD,Y,Y,Withdrawn
APP02330,Europe,Germany,Student,London,2020-06-30,2020-09-23,85,27,Master's,Y,N,Approved
APP02331,Oceania,New Zealand,Student,New York,2024-07-22,2024-10-20,90,26,Diploma,N,N,Denied
APP02332,Africa,Kenya,Tourist,Mumbai,2022-10-16,2022-10-28,12,33,Master's,Y,N,Denied
APP02333,South America,Brazil,Family,Dubai,2020-04-27,2020-07-02,66,47,Bachelor's,Y,Y,Approved
APP02334,North America,Canada,Business,Bangalore,2021-12-20,2022-01-07,18,29,High School,Y,Y,Approved
APP02335,Europe,UK,Research,Tokyo,2023-06-01,2023-09-10,101,18,Bachelor's,Y,Y,Withdrawn
APP02336,Europe,France,Research,Sydney,2019-05-26,2019-09-01,98,35,Bachelor's,N,N,Denied
APP02337,Africa,Ghana,Business,Delhi,2022-12-28,2023-01-24,27,26,Bachelor's,Y,Y,Approved
APP02338,Asia,Bangladesh,Business,London,2022-05-07,2022-05-19,12,31,Bachelor's,Y,N,Approved
APP02339,North America,USA,Student,London,2021-02-01,2021-04-15,73,20,Bachelor's,Y,N,Denied
APP02340,Africa,South Africa,Student,Mumbai,2023-10-31,2024-01-18,79,27,High School,Y,N,Approved
APP02341,Africa,Kenya,Student,Sydney,2024-10-07,2024-12-29,83,35,High School,N,Y,Approved
APP02342,Europe,Italy,Student,Toronto,2019-01-29,2019-04-01,62,33,PhD,Y,Y,Denied
APP02343,Europe,Netherlands,Tourist,Hyderabad,2024-04-11,2024-05-28,47,35,Bachelor's,N,Y,Approved
APP02344,Africa,South Africa,Tourist,London,2023-10-21,2023-10-31,10,29,Master's,Y,Y,Approved
APP02345,Europe,Spain,Tourist,Mumbai,2023-12-02,2024-01-07,36,33,Bachelor's,Y,Y,Approved
APP02346,South America,Argentina,Work,Chennai,2022-12-19,2023-03-18,89,27,Bachelor's,N,Y,Approved
APP02347,South America,Argentina,Student,London,2021-03-23,2021-06-14,83,31,Bachelor's,Y,N,Approved
APP02348,Asia,China,Tourist,Delhi,2020-07-01,2020-07-24,23,37,High School,Y,Y,Approved
APP02349,Africa,Egypt,Research,London,2019-05-10,2019-08-16,98,44,High School,Y,N,Approved
APP02350,Europe,Netherlands,Work,Toronto,2021-12-24,2022-03-18,84,33,Master's,Y,Y,Denied
APP02351,Asia,Pakistan,Business,Sydney,2024-07-22,2024-08-08,17,33,Diploma,Y,Y,Denied
APP02352,South America,Chile,Work,London,2023-06-26,2023-09-27,93,27,Diploma,N,N,Approved
APP02353,Oceania,New Zealand,Work,Mumbai,2020-03-17,2020-07-09,114,26,Bachelor's,Y,N,Approved
APP02354,Asia,China,Work,London,2024-08-10,2024-11-08,90,33,Master's,Y,N,Approved
APP02355,Asia,UAE,Work,Delhi,2022-11-02,2023-01-17,76,22,Master's,Y,N,Approved
APP02356,Africa,Ghana,Research,Delhi,2023-11-15,2024-03-06,112,35,Diploma,Y,Y,Approved
APP02357,Africa,South Africa,Tourist,Toronto,2019-12-05,2020-01-15,41,22,Diploma,N,N,Approved
APP02358,Africa,Kenya,Family,Chennai,2024-09-25,2024-12-06,72,31,Master's,Y,N,Withdrawn
APP02359,Europe,Germany,Tourist,Dubai,2020-04-16,2020-05-31,45,34,Bachelor's,Y,N,Approved
APP02360,North America,Mexico,Work,Tokyo,2023-10-24,2024-01-21,89,30,Bachelor's,Y,Y,Approved
APP02361,Europe,Italy,Research,Dubai,2020-02-27,2020-05-13,76,27,Bachelor's,Y,Y,Approved
APP02362,South America,Chile,Family,Berlin,2021-01-12,2021-04-02,80,32,Diploma,Y,N,Approved
APP02363,Europe,Spain,Research,Tokyo,2020-09-01,2020-12-16,106,43,Diploma,N,Y,Approved
APP02364,Europe,UK,Work,New York,2019-06-07,2019-09-15,100,37,Master's,Y,N,Denied
APP02365,North America,USA,Work,New York,2019-03-14,2019-06-19,97,31,Bachelor's,Y,N,Approved
APP02366,Oceania,Australia,Student,Delhi,2023-04-07,2023-06-10,64,33,Bachelor's,N,N,Denied
APP02367,Africa,Ghana,Tourist,Paris,2021-08-05,2021-09-09,35,22,Bachelor's,Y,Y,Approved
APP02368,Europe,France,Business,Toronto,2019-09-09,2019-10-08,29,26,Bachelor's,Y,Y,Denied
APP02369,Oceania,New Zealand,Research,Delhi,2022-05-31,2022-09-08,100,30,Bachelor's,N,N,Denied
APP02370,Asia,Japan,Tourist,Bangalore,2022-12-08,2022-12-27,19,39,Bachelor's,Y,Y,Approved
APP02371,South America,Argentina,Work,London,2019-07-14,2019-10-15,93,33,Bachelor's,Y,Y,Approved
APP02372,Europe,UK,Student,Delhi,2022-08-10,2022-12-10,122,24,High School,N,Y,Denied
APP02373,Europe,France,Business,Bangalore,2020-02-17,2020-02-20,3,30,Master's,N,Y,Approved
APP02374,Africa,Kenya,Tourist,Toronto,2023-01-29,2023-02-28,30,25,Master's,Y,Y,Denied
APP02375,North America,Canada,Student,Mumbai,2019-02-25,2019-05-27,91,20,Bachelor's,Y,Y,Approved
APP02376,South America,Chile,Work,London,2023-01-16,2023-05-05,109,38,Bachelor's,Y,Y,Denied
APP02377,South America,Argentina,Research,Dubai,2024-12-06,2025-02-20,76,29,High School,Y,Y,Approved
APP02378,Oceania,New Zealand,Work,Tokyo,2022-02-04,2022-04-26,81,31,Master's,Y,Y,Approved
APP02379,Europe,Spain,Business,Mumbai,2020-03-11,2020-03-14,3,31,Diploma,Y,N,Approved
APP02380,Europe,Netherlands,Research,Berlin,2020-05-07,2020-08-12,97,31,Diploma,Y,Y,Approved
APP02381,Asia,Bangladesh,Research,Hyderabad,2021-03-01,2021-06-16,107,35,Master's,Y,Y,Approved
APP02382,South America,Argentina,Student,Mumbai,2022-11-05,2023-01-15,71,25,Diploma,Y,Y,Approved
APP02383,North America,Mexico,Business,Dubai,2021-04-07,2021-05-05,28,41,Master's,Y,Y,Approved
APP02384,Oceania,Australia,Student,Chennai,2021-02-24,2021-05-05,70,34,Bachelor's,N,Y,Denied
APP02385,Africa,Ghana,Research,Bangalore,2022-11-23,2023-02-20,89,25,Master's,Y,N,Approved
APP02386,North America,Canada,Research,Paris,2020-04-25,2020-08-27,124,33,Diploma,Y,N,Approved
APP02387,Africa,Nigeria,Business,New York,2024-11-15,2024-12-21,36,32,PhD,Y,Y,Denied
APP02388,Oceania,Australia,Work,Berlin,2022-01-27,2022-05-19,112,35,Bachelor's,Y,N,Denied
APP02389,South America,Brazil,Tourist,Delhi,2019-09-07,2019-09-12,5,18,PhD,Y,Y,Approved
APP02390,South America,Brazil,Research,New York,2024-07-20,2024-10-17,89,31,Master's,N,Y,Approved
APP02391,South America,Chile,Family,Mumbai,2020-11-08,2021-01-23,76,34,Diploma,N,N,Denied
APP02392,Africa,Ghana,Business,Sydney,2023-05-18,2023-05-28,10,27,High School,Y,N,Approved
APP02393,Africa,Ghana,Tourist,Hyderabad,2021-01-23,2021-02-07,15,35,Bachelor's,N,Y,Approved
APP02394,Asia,China,Family,Hyderabad,2019-02-06,2019-04-24,77,27,Bachelor's,Y,N,Denied
APP02395,Oceania,New Zealand,Family,Paris,2024-11-20,2025-02-02,74,30,Bachelor's,Y,N,Approved
APP02396,North America,Canada,Work,Bangalore,2022-01-04,2022-04-25,111,26,Master's,N,Y,Approved
APP02397,Oceania,Australia,Work,Hyderabad,2019-07-06,2019-10-05,91,34,Master's,Y,Y,Approved
APP02398,Oceania,Australia,Tourist,Delhi,2020-08-29,2020-10-01,33,34,Master's,Y,Y,Denied
APP02399,North America,USA,Tourist,Dubai,2019-07-31,2019-08-31,31,23,Bachelor's,Y,Y,Approved
APP02400,South America,Brazil,Work,Sydney,2020-04-20,2020-07-24,95,35,Bachelor's,Y,Y,Approved
APP02401,Asia,UAE,Tourist,Tokyo,2023-02-20,2023-03-07,15,29,Diploma,Y,Y,Approved
APP02402,North America,USA,Research,Sydney,2021-12-17,2022-04-15,119,45,High School,N,Y,Denied
APP02403,South America,Brazil,Business,Berlin,2022-04-22,2022-05-23,31,24,Bachelor's,Y,N,Approved
APP02404,North America,USA,Research,Delhi,2022-12-27,2023-05-02,126,28,Bachelor's,Y,N,Approved
APP02405,Europe,Netherlands,Tourist,Chennai,2021-11-14,2021-12-08,24,34,Bachelor's,Y,Y,Approved
APP02406,Asia,Bangladesh,Research,Dubai,2020-03-11,2020-06-08,89,18,Bachelor's,N,N,Approved
APP02407,South America,Chile,Research,New York,2021-11-20,2022-03-18,118,28,Bachelor's,Y,Y,Approved
APP02408,South America,Chile,Family,Sydney,2021-04-24,2021-07-28,95,28,Bachelor's,Y,N,Denied
APP02409,Africa,Kenya,Tourist,Bangalore,2021-04-15,2021-04-27,12,36,High School,Y,Y,Approved
APP02410,Oceania,New Zealand,Work,Toronto,2021-08-07,2021-10-27,81,30,High School,Y,N,Approved
APP02411,South America,Chile,Business,London,2020-08-30,2020-09-02,3,32,Bachelor's,Y,Y,Denied
APP02412,Africa,Nigeria,Business,Chennai,2024-02-25,2024-03-13,17,34,High School,N,Y,Approved
APP02413,Europe,Germany,Work,Berlin,2024-07-02,2024-09-22,82,19,Bachelor's,Y,Y,Approved
APP02414,South America,Brazil,Research,Bangalore,2019-03-28,2019-07-09,103,29,Master's,Y,Y,Denied
APP02415,North America,USA,Work,New York,2021-02-08,2021-05-18,99,26,Bachelor's,N,Y,Approved
APP02416,Asia,China,Student,New York,2021-10-01,2021-11-28,58,29,Bachelor's,Y,Y,Approved
APP02417,Africa,Egypt,Student,Paris,2024-11-27,2025-02-13,78,27,Master's,Y,Y,Approved
APP02418,Europe,Netherlands,Student,Berlin,2020-02-13,2020-05-16,93,35,Bachelor's,Y,N,Denied
APP02419,Africa,Egypt,Student,Mumbai,2019-02-25,2019-05-15,79,39,High School,Y,Y,Approved
APP02420,South America,Brazil,Work,Hyderabad,2019-12-09,2020-03-05,87,29,Master's,Y,Y,Approved
APP02421,North America,USA,Research,Berlin,2019-02-25,2019-06-13,108,39,Master's,Y,N,Denied
APP02422,Asia,India,Family,Paris,2022-10-18,2023-01-19,93,30,Bachelor's,Y,Y,Approved
APP02423,South America,Brazil,Work,Chennai,2024-05-21,2024-08-30,101,35,High School,Y,Y,Approved
APP02424,Oceania,New Zealand,Work,Bangalore,2022-09-20,2022-12-09,80,23,Master's,Y,Y,Approved
APP02425,Africa,Kenya,Work,Delhi,2021-12-31,2022-03-12,71,33,Bachelor's,Y,N,Denied
APP02426,South America,Chile,Student,Delhi,2019-07-02,2019-09-25,85,35,Bachelor's,Y,N,Approved
APP02427,Asia,Bangladesh,Tourist,Mumbai,2024-09-26,2024-10-26,30,29,Diploma,Y,Y,Approved
APP02428,Africa,Kenya,Student,Hyderabad,2019-04-09,2019-06-23,75,26,Bachelor's,Y,N,Approved
APP02429,Europe,Italy,Business,Chennai,2022-12-18,2022-12-21,3,39,Bachelor's,N,Y,Approved
